order_id,customer_id,order_date,order_time,delivered_date,delivered_time,delivery_address,driver_id,total_price,delivery_fee,discount,final_price,order_rating
30973,981,8/22/2022 0:00,5:09:00,8/22/2022,5:31:00,33 Laurel Lane,39,15,5,3,17,2.958151315029533
30974,2234,8/22/2022 0:00,5:11:00,8/22/2022,5:34:00,12 Northview Road,85,27,2.5,5.4,24.1,3.5749974595075606
30975,8801,8/22/2022 0:00,5:19:00,8/22/2022,5:41:00,20 Locust Street,196,5,5,0,10,1.7559763297246942
30976,2945,8/22/2022 0:00,5:21:00,8/22/2022,5:42:00,46 Brookside Avenue,147,20,3,2,21,3.896684107998521
30977,9747,8/22/2022 0:00,5:25:00,8/22/2022,5:47:00,36 Cherry Hill Road,14,18,5,3.6,19.4,5
30978,5938,8/22/2022 0:00,5:27:00,8/22/2022,5:51:00,34 Park Avenue,10,16,5,1.6,19.4,1.5828206899602175
30979,9712,8/22/2022 0:00,5:27:00,8/22/2022,5:52:00,52 Jefferson Avenue,227,144,0,28.8,115.2,2.950987062055958
30980,8784,8/22/2022 0:00,5:28:00,8/22/2022,5:57:00,9 Pine Street,235,21,3,4.2,19.8,2.956011613992599
30981,4562,8/22/2022 0:00,5:29:00,8/22/2022,6:01:00,8 Elmwood Place,104,5,5,0,10,3.226978993368573
30982,8347,8/22/2022 0:00,5:35:00,8/22/2022,6:01:00,11 Maple Lane,158,24,3,2.4000000000000004,24.6,3.675545805053047
30983,3783,8/22/2022 0:00,5:39:00,8/22/2022,6:06:00,2 Beechwood Avenue,223,7,5,0,12,3.4358734018254693
30984,5455,8/22/2022 0:00,5:49:00,8/22/2022,6:11:00,19 Holly Avenue,144,33,0,6.6000000000000005,26.4,4.797516451839836
30985,2506,8/22/2022 0:00,5:51:00,8/22/2022,6:16:00,4 Brookdale Avenue,166,18,5,3.6,19.4,4.161453994257572
30986,4461,8/22/2022 0:00,5:53:00,8/22/2022,6:16:00,36 Valley View Road,44,45,0,9,36,3.827431147573998
30987,6096,8/22/2022 0:00,5:53:00,8/22/2022,6:18:00,48 Parkview Avenue,147,12,5,0,17,1.9922081895250043
30988,3107,8/22/2022 0:00,5:55:00,8/22/2022,6:18:00,74 Jefferson Lane,133,8,5,0,13,5
30989,7410,8/22/2022 0:00,5:58:00,8/22/2022,6:25:00,65 Parkview Road,20,27,2.5,5.4,24.1,3.3645363673468647
30990,5331,8/22/2022 0:00,6:11:00,8/22/2022,6:33:00,54 Longview Road,10,22,3,2.2,22.8,1.515058619119268
30991,6730,8/22/2022 0:00,6:12:00,8/22/2022,6:34:00,22 Linden Avenue,201,48,0,9.6,38.4,3.224453402903988
30992,8928,8/22/2022 0:00,6:13:00,8/22/2022,6:39:00,25 Sycamore Street,127,18,5,1.8,21.2,5
30993,6042,8/22/2022 0:00,6:16:00,8/22/2022,6:40:00,42 Pinehurst Road,177,6,5,0,11,2.173306996723452
30994,1169,8/22/2022 0:00,6:18:00,8/22/2022,6:41:00,15 Glenwood Avenue,25,16,5,1.6,19.4,4.344944338961783
30995,3326,8/22/2022 0:00,6:20:00,8/22/2022,6:43:00,62 Laurel Lane,189,24,3,4.800000000000001,22.2,4.116738648444585
30996,7433,8/22/2022 0:00,6:21:00,8/22/2022,6:44:00,48 Maple Avenue,100,11,5,0,16,2.892306573419849
30997,8031,8/22/2022 0:00,6:22:00,8/22/2022,6:46:00,33 Birch Lane,16,30,0,6,24,4.36615515040979
30998,3027,8/22/2022 0:00,6:24:00,8/22/2022,6:50:00,38 Garden Avenue,119,34,0,3.4000000000000004,30.6,4.37386591508473
30999,520,8/22/2022 0:00,6:26:00,8/22/2022,6:50:00,65 Prospect Avenue,21,34,0,3.4000000000000004,30.6,4.827598852226751
31000,1779,8/22/2022 0:00,6:28:00,8/22/2022,6:53:00,17 Holly Lane,143,50,0,0,50,2.887453458318202
31001,8604,8/22/2022 0:00,6:30:00,8/22/2022,6:57:00,39 Hillcrest Road,148,20,3,0,23,4.43879831831168
31002,3953,8/22/2022 0:00,6:31:00,8/22/2022,7:00:00,44 Cherrywood Lane,26,7,5,0,12,4.234163543222107
31003,9678,8/22/2022 0:00,6:36:00,8/22/2022,7:02:00,73 Oakdale Court,66,14,5,0,19,3.16890403365132
31004,6978,8/22/2022 0:00,6:40:00,8/22/2022,7:03:00,54 Sycamore Street,27,5,5,0,10,5
31005,7034,8/22/2022 0:00,6:44:00,8/22/2022,7:05:00,44 Cherrywood Drive,55,17,5,0,22,3.191542097647096
31006,7008,8/22/2022 0:00,6:45:00,8/22/2022,7:08:00,1 Birchwood Lane,131,14,5,1.4,17.6,4.350161437249068
31007,3623,8/22/2022 0:00,6:46:00,8/22/2022,7:08:00,61 Longview Road,117,16,5,1.6,19.4,4.268690217729514
31008,3448,8/22/2022 0:00,6:47:00,8/22/2022,7:10:00,50 Fairway Drive,123,12,5,0,17,1.431241976531601
31009,4135,8/22/2022 0:00,6:50:00,8/22/2022,7:11:00,36 Orchard Road,63,9,5,0,14,4.52914058071329
31010,2290,8/22/2022 0:00,6:51:00,8/22/2022,7:12:00,26 Pinehurst Road,231,17,5,0,22,4.546874428672504
31011,3463,8/22/2022 0:00,6:57:00,8/22/2022,7:22:00,37 Garden Avenue,40,34,0,3.4000000000000004,30.6,2.6290283315254497
31012,951,8/22/2022 0:00,6:58:00,8/22/2022,7:25:00,9 Meadowbrook Road,174,39,0,7.800000000000001,31.2,4.79206078185202
31013,9720,8/22/2022 0:00,6:59:00,8/22/2022,7:33:00,26 Riverside Drive West,200,7,5,0,12,3.080931101325121
31014,5829,8/22/2022 0:00,7:09:00,8/22/2022,7:34:00,78 Cherrywood Drive,100,6,5,0,11,1.8223222779952055
31015,8201,8/22/2022 0:00,7:14:00,8/22/2022,7:37:00,54 Fairview Drive,68,30,0,3,27,3.738410410233725
31016,2754,8/22/2022 0:00,7:14:00,8/22/2022,7:41:00,74 Locust Lane,16,11,5,0,16,4.969061375520483
31017,1740,8/22/2022 0:00,7:23:00,8/22/2022,7:48:00,28 Madison Avenue,93,9,5,1.8,12.2,5
31018,1580,8/22/2022 0:00,7:35:00,8/22/2022,7:52:00,1 Chestnut Avenue,85,7,5,0,12,2.5660387107456994
31019,6178,8/22/2022 0:00,7:36:00,8/22/2022,7:58:00,13 Pinehurst Drive,89,22,3,2.2,22.8,2.314920463195812
31020,7923,8/22/2022 0:00,7:39:00,8/22/2022,7:59:00,51 Jefferson Avenue,91,36,0,7.2,28.8,1.629069897203813
31021,9864,8/22/2022 0:00,7:44:00,8/22/2022,8:04:00,54 Highland Drive,100,12,5,2.4000000000000004,14.6,4.484562962539974
31022,4754,8/22/2022 0:00,7:46:00,8/22/2022,8:07:00,27 Parkview Terrace,168,9,5,0,14,3.4925636847779358
31023,919,8/22/2022 0:00,7:46:00,8/22/2022,8:07:00,30 Pineview Road,85,14,5,0,19,2.40201557748809
31024,1044,8/22/2022 0:00,7:47:00,8/22/2022,8:11:00,22 Lakeview Drive,126,9,5,0,14,5
31025,4052,8/22/2022 0:00,7:50:00,8/22/2022,8:13:00,13 Southview Lane,106,24,3,4.800000000000001,22.2,5
31026,9708,8/22/2022 0:00,7:52:00,8/22/2022,8:15:00,46 Cedar Court,186,12,5,0,17,2.499010881907116
31027,6094,8/22/2022 0:00,7:52:00,8/22/2022,8:17:00,22 Fairview Drive,131,7,5,0,12,4.415641126026912
31028,4018,8/22/2022 0:00,7:55:00,8/22/2022,8:25:00,41 Oak Hill Drive,145,9,5,0,14,4.35156095035662
31029,3768,8/22/2022 0:00,8:02:00,8/22/2022,8:25:00,66 Holly Avenue,218,16,5,0,21,4.132080154779094
31030,4723,8/22/2022 0:00,8:05:00,8/22/2022,8:27:00,28 Walnut Street,105,14,5,1.4,17.6,3.20717375824798
31031,6680,8/22/2022 0:00,8:08:00,8/22/2022,8:30:00,15 Applewood Drive,142,9,5,1.8,12.2,1.9753329130059063
31032,1716,8/22/2022 0:00,8:08:00,8/22/2022,8:31:00,8 Mainview Avenue,203,39,0,7.800000000000001,31.2,3.705890059569571
31033,4931,8/22/2022 0:00,8:10:00,8/22/2022,8:35:00,74 Oakdale Drive,140,7,5,0,12,4.47422705840039
31034,9514,8/22/2022 0:00,8:14:00,8/22/2022,8:41:00,40 Chestnut Street,113,14,5,0,19,3.291352252863428
31035,8205,8/22/2022 0:00,8:15:00,8/22/2022,8:42:00,30 Greenfield Terrace,81,24,3,4.800000000000001,22.2,1.7151695480447595
31036,4380,8/22/2022 0:00,8:16:00,8/22/2022,8:43:00,33 Cherrywood Lane,72,12,5,0,17,1.546761989636646
31037,4436,8/22/2022 0:00,8:16:00,8/22/2022,8:47:00,34 Cedar Court,122,49,0,0,49,1.612951368078368
31038,4956,8/22/2022 0:00,8:17:00,8/22/2022,8:48:00,23 Oak Hill Drive,228,42,0,8.4,33.6,2.139495774120734
31039,4134,8/22/2022 0:00,8:18:00,8/22/2022,8:49:00,67 Sunnyside Avenue,42,18,5,1.8,21.2,5
31040,5151,8/22/2022 0:00,8:32:00,8/22/2022,8:51:00,27 Pineview Lane,42,10,5,0,15,2.6988610178937003
31041,4325,8/22/2022 0:00,8:34:00,8/22/2022,8:58:00,42 Northview Road,224,7,5,0,12,1.4418025534198755
31042,7091,8/22/2022 0:00,8:34:00,8/22/2022,8:59:00,17 Sycamore Street,92,9,5,1.8,12.2,4.650763790252806
31043,7414,8/22/2022 0:00,8:40:00,8/22/2022,9:03:00,16 Beech Street,85,9,5,1.8,12.2,1.991953135377224
31044,6137,8/22/2022 0:00,8:40:00,8/22/2022,9:08:00,15 Maplewood Drive,55,27,2.5,5.4,24.1,4.062956805098069
31045,2550,8/22/2022 0:00,8:43:00,8/22/2022,9:12:00,66 Valley Road,172,24,3,2.4000000000000004,24.6,3.5625701458981585
31046,60,8/22/2022 0:00,8:46:00,8/22/2022,9:13:00,7 Pineview Drive,69,14,5,0,19,2.889430183149356
31047,9932,8/22/2022 0:00,8:51:00,8/22/2022,9:15:00,53 Birchwood Lane,78,28,2.5,2.8000000000000003,27.7,3.982482505746262
31048,7414,8/22/2022 0:00,8:52:00,8/22/2022,9:16:00,16 Beech Street,105,36,0,3.6,32.4,3.3587351211139227
31049,3584,8/22/2022 0:00,8:56:00,8/22/2022,9:21:00,68 Sunnyside Avenue,187,9,5,1.8,12.2,3.767427601086572
31050,4639,8/22/2022 0:00,8:56:00,8/22/2022,9:22:00,21 Eastlake Drive,189,22,3,2.2,22.8,2.0208577275126225
31051,9238,8/22/2022 0:00,8:56:00,8/22/2022,9:23:00,26 Prospect Avenue,4,15,5,0,20,4.812331717595888
31052,4077,8/22/2022 0:00,8:57:00,8/22/2022,9:25:00,19 Magnolia Avenue,138,100,0,10,90,1.816605129050548
31053,454,8/22/2022 0:00,8:59:00,8/22/2022,9:25:00,13 Oak Street,48,36,0,7.2,28.8,3.81491253753713
31054,9545,8/22/2022 0:00,9:05:00,8/22/2022,9:26:00,60 Pineview Lane,11,15,5,3,17,4.718121422184788
31055,8290,8/22/2022 0:00,9:06:00,8/22/2022,9:28:00,39 Birch Lane,37,9,5,1.8,12.2,4.105917800603747
31056,7604,8/22/2022 0:00,9:16:00,8/22/2022,9:36:00,49 Highland Road,56,36,0,7.2,28.8,5
31057,4498,8/22/2022 0:00,9:16:00,8/22/2022,9:38:00,58 Elmwood Place,150,150,0,30,120,3.1844788121415464
31058,9113,8/22/2022 0:00,9:16:00,8/22/2022,9:39:00,71 Grant Street,206,3,5,0,8,4.494974377918984
31059,4618,8/22/2022 0:00,9:21:00,8/22/2022,9:48:00,69 Linden Avenue,12,20,3,2,21,1.966233847068929
31060,6228,8/22/2022 0:00,9:22:00,8/22/2022,9:49:00,63 Parkview Terrace,204,28,2.5,2.8000000000000003,27.7,3.1845501134892897
31061,8338,8/22/2022 0:00,9:23:00,8/22/2022,9:50:00,64 Ashland Avenue,112,9,5,1.8,12.2,4.882303416538141
31062,8041,8/22/2022 0:00,9:24:00,8/22/2022,9:51:00,15 Broadview Avenue,217,16,5,1.6,19.4,1.5274562117026322
31063,7674,8/22/2022 0:00,9:26:00,8/22/2022,9:53:00,69 Northview Road,215,6,5,0,11,4.9978545485005865
31064,169,8/22/2022 0:00,9:27:00,8/22/2022,9:55:00,40 Elmwood Road,66,18,5,1.8,21.2,4.587634842979521
31065,9089,8/22/2022 0:00,9:33:00,8/22/2022,9:59:00,29 Cherrywood Lane,123,33,0,6.6000000000000005,26.4,4.269716632852475
31066,8497,8/22/2022 0:00,9:33:00,8/22/2022,10:01:00,47 Elmwood Road,87,16,5,1.6,19.4,2.3684640058913478
31067,3897,8/22/2022 0:00,9:38:00,8/22/2022,10:05:00,34 Madison Avenue,217,30,0,3,27,3.8035618072256714
31068,6563,8/22/2022 0:00,9:44:00,8/22/2022,10:07:00,46 Briarwood Court,88,24,3,2.4000000000000004,24.6,3.5670173456953718
31069,2756,8/22/2022 0:00,9:49:00,8/22/2022,10:08:00,58 Lincoln Circle,34,22,3,2.2,22.8,3.4149019398975358
31070,9240,8/22/2022 0:00,9:51:00,8/22/2022,10:13:00,64 Magnolia Avenue,55,50,0,0,50,4.232049612276789
31071,3202,8/22/2022 0:00,9:53:00,8/22/2022,10:17:00,63 Southview Lane,135,28,2.5,2.8000000000000003,27.7,3.627623600566277
31072,8563,8/22/2022 0:00,9:54:00,8/22/2022,10:21:00,40 Birchwood Lane,217,33,0,6.6000000000000005,26.4,3.6353280297637016
31073,3508,8/22/2022 0:00,9:55:00,8/22/2022,10:21:00,5 Kingston Way,217,10,5,0,15,1.815925106332903
31074,4997,8/22/2022 0:00,10:00:00,8/22/2022,10:27:00,8 Jefferson Street,170,9,5,1.8,12.2,2.8347553792695845
31075,2894,8/22/2022 0:00,10:06:00,8/22/2022,10:33:00,16 Park Avenue,214,3,5,0,8,4.317410291180222
31076,6195,8/22/2022 0:00,10:07:00,8/22/2022,10:34:00,44 Hillcrest Road,101,6,5,0.6000000000000001,10.4,2.523451782062824
31077,9498,8/22/2022 0:00,10:08:00,8/22/2022,10:40:00,17 Jefferson Avenue,244,22,3,2.2,22.8,2.670118787954487
31078,1332,8/22/2022 0:00,10:09:00,8/22/2022,10:40:00,34 Walnut Street,43,26,2.5,2.6,25.9,2.6081418750894563
31079,214,8/22/2022 0:00,10:16:00,8/22/2022,10:41:00,79 Maple Avenue,238,14,5,1.4,17.6,5
31080,6504,8/22/2022 0:00,10:20:00,8/22/2022,10:42:00,12 Yorktown Road,70,17,5,0,22,4.016982256934639
31081,8420,8/22/2022 0:00,10:33:00,8/22/2022,11:07:00,11 Highland Drive,173,45,0,9,36,3.654773032571532
31082,7019,8/22/2022 0:00,10:37:00,8/22/2022,11:10:00,3 Vine Street,134,36,0,7.2,28.8,3.735984847686761
31083,570,8/22/2022 0:00,10:49:00,8/22/2022,11:12:00,78 Broadview Avenue,191,27,2.5,5.4,24.1,1.9677281548423624
31084,7155,8/22/2022 0:00,10:52:00,8/22/2022,11:15:00,30 Sycamore Street,56,6,5,0.6000000000000001,10.4,4.798733958496611
31085,7532,8/22/2022 0:00,10:55:00,8/22/2022,11:17:00,52 Linden Lane,100,21,3,4.2,19.8,4.692068652891665
31086,7283,8/22/2022 0:00,10:57:00,8/22/2022,11:19:00,9 Vineyard Drive,88,20,3,2,21,3.608895629761484
31087,731,8/22/2022 0:00,10:57:00,8/22/2022,11:22:00,62 Highland Place,122,48,0,9.6,38.4,3.716271877518064
31088,2013,8/22/2022 0:00,10:58:00,8/22/2022,11:23:00,34 Hillside Avenue,102,8,5,0.8,12.2,2.0843536727156016
31089,8843,8/22/2022 0:00,10:58:00,8/22/2022,11:27:00,2 Hickory Drive,27,28,2.5,2.8000000000000003,27.7,5
31090,6220,8/22/2022 0:00,11:02:00,8/22/2022,11:29:00,11 Mainview Avenue,144,20,3,0,23,2.899708568410787
31091,8760,8/22/2022 0:00,11:02:00,8/22/2022,11:30:00,9 Northview Terrace,130,10,5,1,14,4.377117138341442
31092,5744,8/22/2022 0:00,11:02:00,8/22/2022,11:32:00,3 Longview Road,21,32,0,3.2,28.8,4.8468146289528695
31093,2666,8/22/2022 0:00,11:03:00,8/22/2022,11:34:00,48 Chestnut Avenue,243,16,5,1.6,19.4,4.5805599518120586
31094,339,8/22/2022 0:00,11:17:00,8/22/2022,11:35:00,39 Hickory Drive,20,15,5,3,17,3.147501437170292
31095,1160,8/22/2022 0:00,11:19:00,8/22/2022,11:35:00,22 Meadowbrook Road,53,117,0,23.4,93.6,3.122513546655486
31096,8525,8/22/2022 0:00,11:19:00,8/22/2022,11:36:00,37 Valley View Road,25,22,3,2.2,22.8,3.842593937402898
31097,6656,8/22/2022 0:00,11:20:00,8/22/2022,11:44:00,5 Sunset Drive,198,24,3,4.800000000000001,22.2,1.4699225611972606
31098,2459,8/22/2022 0:00,11:20:00,8/22/2022,11:45:00,46 Cedar Street,179,48,0,9.6,38.4,3.862985118674995
31099,9988,8/22/2022 0:00,11:21:00,8/22/2022,11:50:00,21 Ashland Avenue,66,9,5,0,14,3.480238399112024
31100,4212,8/22/2022 0:00,11:25:00,8/22/2022,11:52:00,67 Beechwood Avenue,144,24,3,4.800000000000001,22.2,4.451418154203274
31101,2527,8/22/2022 0:00,11:25:00,8/22/2022,11:53:00,34 Kingston Way,77,96,0,9.6,86.4,3.6677775913622974
31102,4514,8/22/2022 0:00,11:27:00,8/22/2022,11:55:00,40 Cedar Court,142,24,3,2.4000000000000004,24.6,3.426443075185611
31103,92,8/22/2022 0:00,11:28:00,8/22/2022,11:57:00,4 Lincoln Avenue,109,21,3,4.2,19.8,2.602760539424372
31104,636,8/22/2022 0:00,11:37:00,8/22/2022,11:59:00,37 Parkview Road,6,9,5,0,14,5
31105,7947,8/22/2022 0:00,11:39:00,8/22/2022,12:02:00,61 Hillcrest Drive,31,32,0,3.2,28.8,4.005299580809185
31106,1529,8/22/2022 0:00,11:50:00,8/22/2022,12:08:00,4 Longview Road,81,26,2.5,0,28.5,4.855551463588055
31107,1544,8/22/2022 0:00,11:51:00,8/22/2022,12:10:00,58 Linden Lane,181,11,5,0,16,5
31108,2464,8/22/2022 0:00,11:54:00,8/22/2022,12:17:00,14 Yorktown Road,185,14,5,1.4,17.6,2.46868915820402
31109,7982,8/22/2022 0:00,11:56:00,8/22/2022,12:17:00,41 Fairway Drive,23,18,5,1.8,21.2,3.184015511180965
31110,2822,8/22/2022 0:00,11:56:00,8/22/2022,12:17:00,61 Fairway Drive,14,24,3,2.4000000000000004,24.6,2.5818463519218406
31111,9689,8/22/2022 0:00,12:02:00,8/22/2022,12:21:00,4 Oakdale Drive,156,14,5,1.4,17.6,3.0250763291301315
31112,9682,8/22/2022 0:00,12:02:00,8/22/2022,12:23:00,13 Cedar Terrace,165,36,0,7.2,28.8,4.249338241325251
31113,4985,8/22/2022 0:00,12:05:00,8/22/2022,12:25:00,58 Hickory Lane,142,6,5,0.6000000000000001,10.4,3.267677544417372
31114,2858,8/22/2022 0:00,12:16:00,8/22/2022,12:48:00,2 Sycamore Street,24,7,5,0,12,1.5837144057927484
31115,8166,8/22/2022 0:00,12:20:00,8/22/2022,12:48:00,1 Walnut Avenue,119,6,5,0.6000000000000001,10.4,4.539302190444256
31116,5369,8/22/2022 0:00,12:25:00,8/22/2022,12:57:00,58 Greenfield Avenue,16,8,5,0,13,2.8177164202511897
31117,9476,8/22/2022 0:00,12:30:00,8/22/2022,13:01:00,59 Cherrywood Drive,41,8,5,0.8,12.2,2.834263608739068
31118,4826,8/22/2022 0:00,12:44:00,8/22/2022,13:03:00,30 Lexington Place,166,36,0,7.2,28.8,3.6348466656397154
31119,729,8/22/2022 0:00,12:46:00,8/22/2022,13:03:00,10 Valley Road,11,21,3,4.2,19.8,5
31120,9670,8/22/2022 0:00,12:50:00,8/22/2022,13:08:00,39 Maplewood Road,94,9,5,0,14,3.177973597051265
31121,4115,8/22/2022 0:00,12:51:00,8/22/2022,13:11:00,68 Yorktown Road,130,48,0,9.6,38.4,4.827793245640085
31122,7692,8/22/2022 0:00,12:51:00,8/22/2022,13:16:00,40 Laurel Lane,106,5,5,0,10,1.6380583262403916
31123,3005,8/22/2022 0:00,12:56:00,8/22/2022,13:19:00,10 Magnolia Avenue,102,50,0,0,50,4.145948860687064
31124,3050,8/22/2022 0:00,13:04:00,8/22/2022,13:19:00,60 Pineview Drive,233,92,0,9.2,82.8,4.7104048863512
31125,9445,8/22/2022 0:00,13:04:00,8/22/2022,13:22:00,23 Oakdale Court,28,12,5,2.4000000000000004,14.6,5
31126,2529,8/22/2022 0:00,13:04:00,8/22/2022,13:22:00,57 Chestnut Avenue,98,16,5,1.6,19.4,4.388659838762632
31127,9318,8/22/2022 0:00,13:05:00,8/22/2022,13:25:00,65 Magnoli,159,34,0,3.4000000000000004,30.6,2.591538329433422
31128,5648,8/22/2022 0:00,13:06:00,8/22/2022,13:31:00,3 Oakwood Drive,176,3,5,0,8,2.647781140416428
31129,6962,8/22/2022 0:00,13:12:00,8/22/2022,13:39:00,34 Pineview Drive,237,18,5,1.8,21.2,5
31130,9544,8/22/2022 0:00,13:12:00,8/22/2022,13:39:00,23 Hickory Lane,68,16,5,1.6,19.4,3.99061739905879
31131,6485,8/22/2022 0:00,13:14:00,8/22/2022,13:39:00,42 Jefferson Lane,14,18,5,3.6,19.4,4.596164908898211
31132,1403,8/22/2022 0:00,13:17:00,8/22/2022,13:40:00,19 Brookdale Place,170,150,0,30,120,4.327141460597531
31133,4932,8/22/2022 0:00,13:20:00,8/22/2022,13:40:00,60 Vineyard Drive,14,24,3,2.4000000000000004,24.6,4.261588693920476
31134,1821,8/22/2022 0:00,13:20:00,8/22/2022,13:42:00,57 Hudson Terrace,197,21,3,4.2,19.8,1.9337273323811308
31135,868,8/22/2022 0:00,13:20:00,8/22/2022,13:44:00,42 Highland Drive,166,100,0,10,90,3.5840951395583267
31136,584,8/22/2022 0:00,13:24:00,8/22/2022,13:47:00,19 Laurel Lane,93,6,5,0.6000000000000001,10.4,4.714509776245269
31137,6204,8/22/2022 0:00,13:27:00,8/22/2022,13:52:00,27 Beechwood Road,44,16,5,1.6,19.4,5
31138,8327,8/22/2022 0:00,13:31:00,8/22/2022,13:55:00,20 Riverside Drive West,189,100,0,10,90,1.6708582427979883
31139,3890,8/22/2022 0:00,13:36:00,8/22/2022,13:56:00,61 Pine Street,82,24,3,2.4000000000000004,24.6,4.879367628487183
31140,8598,8/22/2022 0:00,13:45:00,8/22/2022,14:10:00,40 Fairview Avenue,209,28,2.5,2.8000000000000003,27.7,2.2448913659198078
31141,9450,8/22/2022 0:00,13:52:00,8/22/2022,14:20:00,15 Ridgeview Drive,63,24,3,4.800000000000001,22.2,1.4870023074137235
31142,1927,8/22/2022 0:00,13:55:00,8/22/2022,14:22:00,57 Jefferson Street,217,6,5,0.6000000000000001,10.4,3.906894026458304
31143,1332,8/22/2022 0:00,13:58:00,8/22/2022,14:23:00,34 Walnut Street,22,10,5,1,14,3.936000843382221
31144,6520,8/22/2022 0:00,13:59:00,8/22/2022,14:24:00,25 Chestnut Street,95,12,5,0,17,1.974937929477862
31145,7881,8/22/2022 0:00,14:13:00,8/22/2022,14:33:00,13 Lexington Place,53,100,0,10,90,3.516134993066316
31146,977,8/22/2022 0:00,14:13:00,8/22/2022,14:34:00,16 Parkview Road,18,35,0,0,35,1.5024376834820043
31147,7505,8/22/2022 0:00,14:14:00,8/22/2022,14:34:00,47 Cedar Street,153,16,5,1.6,19.4,5
31148,748,8/22/2022 0:00,14:17:00,8/22/2022,14:35:00,71 Sunset Drive,119,8,5,0,13,3.020853726713803
31149,1834,8/22/2022 0:00,14:21:00,8/22/2022,14:38:00,27 Linden Avenue,95,46,0,4.6000000000000005,41.4,2.382219654805856
31150,5470,8/22/2022 0:00,14:22:00,8/22/2022,14:43:00,66 Oak Street,47,16,5,0,21,3.2155983556168577
31151,9152,8/22/2022 0:00,14:23:00,8/22/2022,14:44:00,28 Lincoln Circle,82,27,2.5,5.4,24.1,5
31152,7233,8/22/2022 0:00,14:26:00,8/22/2022,14:48:00,48 Jefferson Avenue,13,11,5,0,16,2.6561585037043103
31153,6445,8/22/2022 0:00,14:32:00,8/22/2022,14:59:00,62 Holly Avenue,76,6,5,0.6000000000000001,10.4,4.994745683935582
31154,3104,8/22/2022 0:00,14:33:00,8/22/2022,15:02:00,60 Hillcrest Avenue,97,24,3,4.800000000000001,22.2,5
31155,9187,8/22/2022 0:00,14:35:00,8/22/2022,15:03:00,39 Jefferson Avenue,201,9,5,0,14,3.184717611977186
31156,6447,8/22/2022 0:00,14:39:00,8/22/2022,15:04:00,13 Vineyard Drive,217,24,3,4.800000000000001,22.2,2.1583302972418097
31157,2944,8/22/2022 0:00,14:45:00,8/22/2022,15:04:00,54 Jefferson Street,122,24,3,4.800000000000001,22.2,3.820095248489393
31158,6747,8/22/2022 0:00,14:46:00,8/22/2022,15:05:00,48 Glenwood Drive,114,18,5,3.6,19.4,4.29621679281528
31159,8683,8/22/2022 0:00,14:46:00,8/22/2022,15:05:00,66 Locust Lane,196,36,0,7.2,28.8,3.2002600281154407
31160,1957,8/22/2022 0:00,14:48:00,8/22/2022,15:09:00,46 Madison Court,150,24,3,2.4000000000000004,24.6,4.125097357828308
31161,8947,8/22/2022 0:00,14:50:00,8/22/2022,15:13:00,64 Beechwood Avenue,30,5,5,0,10,3.4670995477923
31162,4815,8/22/2022 0:00,14:58:00,8/22/2022,15:24:00,68 Beech Street,209,12,5,0,17,2.009473361016321
31163,6345,8/22/2022 0:00,14:58:00,8/22/2022,15:24:00,48 Southview Lane,164,21,3,4.2,19.8,3.3601589913646337
31164,106,8/22/2022 0:00,15:04:00,8/22/2022,15:25:00,27 Brookdale Avenue,41,15,5,3,17,1.9110231241672828
31165,3660,8/22/2022 0:00,15:05:00,8/22/2022,15:28:00,69 Fairway Drive,33,26,2.5,2.6,25.9,5
31166,8006,8/22/2022 0:00,15:06:00,8/22/2022,15:28:00,48 Cherry Hill Road,194,24,3,4.800000000000001,22.2,4.876100126134851
31167,7036,8/22/2022 0:00,15:07:00,8/22/2022,15:31:00,52 Maple Avenue,133,48,0,9.6,38.4,3.6281699196295767
31168,3719,8/22/2022 0:00,15:08:00,8/22/2022,15:32:00,44 Forest Drive,198,12,5,0,17,3.915049165638703
31169,4986,8/22/2022 0:00,15:09:00,8/22/2022,15:34:00,35 Elmwood Terrace,27,14,5,1.4,17.6,3.439767723643756
31170,7532,8/22/2022 0:00,15:19:00,8/22/2022,15:39:00,52 Linden Lane,208,12,5,0,17,2.2590982587801265
31171,9437,8/22/2022 0:00,15:25:00,8/22/2022,15:48:00,57 Pleasant Street,136,9,5,0,14,2.246058953849843
31172,9474,8/22/2022 0:00,15:31:00,8/22/2022,15:53:00,72 Vineyard Drive,59,150,0,30,120,4.672088765177598
31173,7821,8/22/2022 0:00,15:43:00,8/22/2022,16:03:00,41 Pineview Road,46,14,5,1.4,17.6,2.765960089804014
31174,4008,8/22/2022 0:00,15:53:00,8/22/2022,16:10:00,53 Birch Lane,55,3,5,0,8,3.629718661871781
31175,698,8/22/2022 0:00,15:55:00,8/22/2022,16:27:00,17 Valley Road,48,36,0,7.2,28.8,3.6912823407106026
31176,2963,8/22/2022 0:00,16:03:00,8/22/2022,16:28:00,2 Hudson Terrace,177,30,0,3,27,4.442621244016966
31177,2620,8/22/2022 0:00,16:06:00,8/22/2022,16:32:00,36 Meadow Lane,211,12,5,2.4000000000000004,14.6,4.121318980116572
31178,3755,8/22/2022 0:00,16:09:00,8/22/2022,16:33:00,59 Oak Street,192,9,5,0,14,2.012514413899325
31179,843,8/22/2022 0:00,16:11:00,8/22/2022,16:38:00,62 Lincoln Avenue,119,48,0,0,48,4.501311096246902
